City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Codrington,AU,2021-05-31 15:00:01,-38.2667,141.9667,49.57,41,100,11.92
288,Victoria,HK,2021-05-31 14:55:21,22.2855,114.1577,83.32,87,100,1.01
289,Te Anau,NZ,2021-05-31 15:00:07,-45.4167,167.7167,40.33,92,55,3.04
290,Tokmak,UA,2021-05-31 15:00:09,47.2514,35.7058,65.73,75,100,10.36
291,Rush,IE,2021-05-31 15:00:11,53.5223,-6.0931,68.95,52,40,19.82
292,Abha,SA,2021-05-31 15:00:12,18.2164,42.5053,81.73,13,2,15.05
293,Vanimo,PG,2021-05-31 15:00:12,-2.6741,141.3028,78.57,88,100,7.78
294,Vila Velha,BR,2021-05-31 14:59:39,-20.3297,-40.2925,83.97,70,75,11.01
295,Hearst,CA,2021-05-31 15:00:13,49.6835,-83.6665,62.83,54,65,8.9
296,Niort,FR,2021-05-31 15:00:13,46.3333,-0.3333,80.71,30,5,1.01
297,Waingapu,ID,2021-05-31 15:00:14,-9.6567,120.2641,75.85,86,59,4.43
298,Cheney,US,2021-05-31 15:00:14,47.4874,-117.5758,63.77,52,100,3.89
299,Jackson,US,2021-05-31 14:57:30,42.4165,-122.8345,67.75,60,88,1.01
300,Orumiyeh,IR,2021-05-31 15:00:15,37.5527,45.0761,78.64,26,0,7.34
301,Talnakh,RU,2021-05-31 15:00:15,69.4865,88.3972,32.9,89,100,7.25
302,Saint Anthony,US,2021-05-31 14:57:31,45.0205,-93.218,65.25,81,20,1.01
303,Ulaanbaatar,MN,2021-05-31 15:00:16,47.9077,106.8832,39.33,52,0,5.32
304,Tobol,KZ,2021-05-31 15:00:16,52.6844,62.5794,68.7,59,10,16.93
305,Tasiilaq,GL,2021-05-31 15:00:09,65.6145,-37.6368,35.89,82,12,9.06
306,Havoysund,NO,2021-05-31 15:00:17,70.9963,24.6622,43.68,96,100,25.79
307,Mount Isa,AU,2021-05-31 14:59:49,-20.7333,139.5,58.77,63,40,0.0
308,Sterling,US,2021-05-31 15:00:17,39.0062,-77.4286,68.77,64,47,3.0
309,Beira,MZ,2021-05-31 15:00:18,-19.8436,34.8389,73.49,68,40,7.36
310,Bilma,NE,2021-05-31 15:00:18,18.6853,12.9164,106.81,6,83,13.69
311,Port Hedland,AU,2021-05-31 15:00:19,-20.3167,118.5667,69.85,88,80,6.91
312,Hambantota,LK,2021-05-31 15:00:19,6.1241,81.1185,84.54,79,20,20.69
313,Logansport,US,2021-05-31 15:00:19,40.7545,-86.3567,66.06,72,1,5.75
314,Bambous Virieux,MU,2021-05-31 15:00:17,-20.3428,57.7575,74.21,71,1,9.48
315,Tual,ID,2021-05-31 15:00:20,-5.6667,132.75,81.41,79,45,18.25
316,Nuuk,GL,2021-05-31 15:00:20,64.1835,-51.7216,36.88,97,100,25.99
317,Fuerte Olimpo,PY,2021-05-31 15:00:21,-21.0415,-57.8738,73.4,66,79,3.56
318,Bathsheba,BB,2021-05-31 15:00:21,13.2167,-59.5167,82.9,70,58,19.89
319,San Jeronimo,PE,2021-05-31 15:00:21,-11.9472,-75.2829,55.33,61,100,2.82
320,Sangin,AF,2021-05-31 15:00:22,32.0728,64.8359,95.45,5,0,10.92
321,Likasi,CD,2021-05-31 15:00:22,-10.9814,26.7333,72.82,41,4,2.15
322,Barra Do Garcas,BR,2021-05-31 15:00:22,-15.89,-52.2567,89.42,36,80,4.88
323,Kortkeros,RU,2021-05-31 15:00:23,61.8106,51.5806,53.6,34,74,5.53
324,Cao Bang,VN,2021-05-31 15:00:23,22.6667,106.25,80.85,86,100,3.85
325,Cairns,AU,2021-05-31 15:00:24,-16.9167,145.7667,69.75,91,90,8.05
326,Lahad Datu,MY,2021-05-31 15:00:24,5.0268,118.327,78.33,90,87,2.75
327,Wad Madani,SD,2021-05-31 15:00:24,14.4012,33.5199,109.6,10,7,8.84
328,Vaitape,PF,2021-05-31 15:00:25,-16.5167,-151.75,78.37,67,100,14.43
329,Nikolskoye,RU,2021-05-31 14:59:59,59.7035,30.7861,55.8,58,100,7.47
330,La Ronge,CA,2021-05-31 15:00:25,55.1001,-105.2842,57.27,62,100,6.46
331,Ati,TD,2021-05-31 15:00:26,13.2154,18.3353,109.83,8,1,11.86
332,Katete,UG,2021-05-31 15:00:26,-0.7818,29.7544,78.48,48,86,6.49
333,Baoning,CN,2021-05-31 15:00:27,25.3378,110.026,77.0,93,60,2.08
334,Ammon,US,2021-05-31 14:58:10,43.4696,-111.9666,60.94,51,17,5.01
335,Kathmandu,NP,2021-05-31 14:58:40,27.7167,85.3167,73.62,78,75,5.75
336,Plunge,LT,2021-05-31 14:59:11,55.9114,21.8442,54.19,57,99,10.04
337,Henties Bay,NA,2021-05-31 15:00:28,-22.116,14.2845,64.85,70,1,13.96
338,Fare,PF,2021-05-31 15:00:28,-16.7,-151.0167,78.01,67,44,16.89
339,Severobaykalsk,RU,2021-05-31 15:00:29,55.65,109.3167,38.89,76,92,7.07
340,Korla,CN,2021-05-31 15:00:30,41.7597,86.1469,83.1,15,100,6.29
341,Palmer,US,2021-05-31 14:56:51,42.1584,-72.3287,55.98,81,90,1.99
342,Matara,LK,2021-05-31 15:00:31,5.9485,80.5353,80.47,86,88,13.82
343,Nayoro,JP,2021-05-31 15:00:32,44.3506,142.4578,35.78,94,22,1.83
344,Camalu,MX,2021-05-31 15:00:32,30.85,-116.0667,58.42,73,37,2.91
345,Auki,SB,2021-05-31 15:00:33,-8.7676,160.7034,76.41,90,100,5.86
346,Arlit,NE,2021-05-31 15:00:33,18.7369,7.3853,109.74,4,87,12.66
347,Pisticci,IT,2021-05-31 15:00:34,40.3906,16.5568,74.21,30,92,10.89
348,Dvinskoy,RU,2021-05-31 15:00:35,62.1535,45.1175,56.35,38,55,3.13
349,Valuyki,RU,2021-05-31 15:00:35,50.2035,38.1067,57.0,76,100,6.53
350,Kodinsk,RU,2021-05-31 15:00:36,58.6881,99.1844,46.09,66,3,2.95
351,Lazaro Cardenas,MX,2021-05-31 15:00:03,17.9583,-102.2,86.54,59,84,2.59
352,Haines Junction,CA,2021-05-31 15:00:37,60.7522,-137.5108,44.87,85,100,2.06
353,Cayenne,GF,2021-05-31 14:58:42,4.9333,-52.3333,84.24,74,75,9.42
354,Zheshart,RU,2021-05-31 15:00:37,62.0731,49.5733,54.95,35,97,2.8
355,Villazon,BO,2021-05-31 15:00:37,-22.0866,-65.5942,46.89,12,5,1.57
356,Iqaluit,CA,2021-05-31 15:00:16,63.7506,-68.5145,32.7,80,92,8.01
357,Mokhsogollokh,RU,2021-05-31 15:00:38,61.4681,128.9203,53.47,52,100,4.07
358,Ilebo,CD,2021-05-31 15:00:39,-4.3167,20.5833,93.29,26,66,3.02
359,Killam,CA,2021-05-31 15:00:03,52.7834,-111.8518,56.98,78,100,6.53
360,Port Lincoln,AU,2021-05-31 15:00:39,-34.7333,135.8667,59.04,44,100,5.64
361,Olinda,BR,2021-05-31 15:00:40,-8.0089,-34.8553,80.33,69,75,10.74
362,Geraldton,AU,2021-05-31 15:00:41,-28.7667,114.6,55.81,88,33,14.63
363,Sandnessjoen,NO,2021-05-31 15:00:41,66.0217,12.6316,57.72,81,75,9.69
364,Zvishavane,ZW,2021-05-31 15:00:42,-20.3267,30.0665,67.48,49,100,10.78
365,Veraval,IN,2021-05-31 15:00:43,20.9,70.3667,84.33,75,67,14.0
366,Sokoni,TZ,2021-05-31 15:00:44,-6.4333,39.55,78.75,77,58,11.54
367,Comodoro Rivadavia,AR,2021-05-31 15:00:44,-45.8667,-67.5,43.16,75,100,7.58
368,Bac Giang,VN,2021-05-31 15:00:45,21.2667,106.2,91.47,69,71,12.12
369,Kizema,RU,2021-05-31 15:00:45,61.113,44.8302,56.01,32,5,1.36
370,Pangai,TO,2021-05-31 15:00:46,-19.8,-174.35,77.38,80,99,11.56
371,Zlobin,HR,2021-05-31 15:00:47,45.2924,14.6541,65.37,48,40,4.7
372,College,US,2021-05-31 15:00:47,64.8569,-147.8028,57.2,67,99,1.41
373,Kutoarjo,ID,2021-05-31 15:00:47,-7.7169,109.9128,75.16,94,100,3.22
374,Parana,AR,2021-05-31 15:00:48,-31.732,-60.5238,66.56,44,1,10.13
375,Pilar,BR,2021-05-31 15:00:49,-9.5972,-35.9567,78.73,59,28,8.14
376,Kasongo-Lunda,CD,2021-05-31 15:00:49,-6.4667,16.8167,92.89,24,29,5.35
377,Leh,IN,2021-05-31 15:00:49,34.1667,77.5833,51.78,53,90,4.27
378,Clovis,US,2021-05-31 15:00:50,36.8252,-119.7029,86.02,49,20,1.01
379,Mago,RU,2021-05-31 15:00:51,53.2514,140.1822,44.51,69,48,4.41
380,Jalu,LY,2021-05-31 15:00:51,29.0331,21.5482,96.8,15,12,14.32
381,Nevsehir,TR,2021-05-31 15:00:52,38.9167,34.6667,78.01,26,75,10.85
382,Katherine,AU,2021-05-31 15:00:53,-14.4667,132.2667,73.72,68,100,9.64
383,Laredo,US,2021-05-31 15:00:53,27.5064,-99.5075,82.4,60,78,19.91
384,Taoudenni,ML,2021-05-31 15:00:54,22.6783,-3.9836,115.03,5,62,7.87
385,Poltavka,RU,2021-05-31 15:00:54,54.3663,71.7632,67.05,73,100,7.61
386,Igarka,RU,2021-05-31 15:00:55,67.4667,86.5833,36.0,75,100,6.93
387,Zhuzhou,CN,2021-05-31 15:00:55,27.8333,113.15,70.47,91,60,2.98
388,Teya,RU,2021-05-31 15:00:56,60.3778,92.6267,52.29,61,100,5.12
389,Balkhash,KZ,2021-05-31 15:00:57,46.844,74.9804,75.56,24,8,7.2
390,Salacgriva,LV,2021-05-31 15:00:57,57.7536,24.3581,61.9,63,100,4.34
391,Palana,RU,2021-05-31 15:00:58,59.1167,159.9667,34.95,82,54,4.16
392,San Policarpo,PH,2021-05-31 15:00:58,12.1791,125.5072,80.73,86,100,5.97
393,Raudeberg,NO,2021-05-31 15:00:59,61.9875,5.1352,69.4,88,63,8.72
394,Berlevag,NO,2021-05-31 15:00:59,70.8578,29.0864,42.75,81,75,32.21
395,Antofagasta,CL,2021-05-31 14:58:18,-23.65,-70.4,70.21,57,38,5.35
396,Flagstaff,US,2021-05-31 14:57:18,35.1981,-111.6513,69.12,25,55,0.69
397,Oskarshamn,SE,2021-05-31 15:01:00,57.2645,16.4484,71.98,51,100,4.54
398,Labrea,BR,2021-05-31 15:01:01,-7.2586,-64.7981,91.04,44,11,3.02
399,Santa Rosalia,MX,2021-05-31 15:01:01,27.3167,-112.2833,75.9,33,0,1.72
400,Ambilobe,MG,2021-05-31 15:01:02,-13.2,49.05,75.92,69,10,1.39
401,Otradnyy,RU,2021-05-31 15:01:02,53.376,51.3452,61.68,74,44,14.47
402,Bor,RU,2021-05-31 15:00:44,56.3567,44.0669,51.73,66,100,6.33
403,Changping,CN,2021-05-31 15:01:03,40.2186,116.2197,70.75,58,100,6.33
404,Loikaw,MM,2021-05-31 15:01:03,19.6742,97.2094,72.39,85,87,3.36
405,Grand-Lahou,CI,2021-05-31 15:01:04,5.1367,-5.0242,82.56,77,85,8.72
406,Pecos,US,2021-05-31 15:01:04,31.4229,-103.4932,73.49,78,90,10.36
407,Hualmay,PE,2021-05-31 14:59:37,-11.0964,-77.6139,67.64,78,97,6.69
408,Sao Joao Da Barra,BR,2021-05-31 14:59:01,-21.6403,-41.0511,80.69,78,94,4.03
409,Zeulenroda,DE,2021-05-31 15:01:06,50.65,11.9833,68.29,47,2,8.39
410,Camana,PE,2021-05-31 15:01:06,-16.6228,-72.7111,67.71,80,100,9.78
411,Chalus,IR,2021-05-31 15:01:06,36.655,51.4204,74.32,78,4,2.95
412,Ossora,RU,2021-05-31 15:01:07,59.2353,163.0719,36.79,75,58,3.09
413,Baranain,ES,2021-05-31 15:01:08,42.8057,-1.6773,84.29,34,20,8.05
414,Sobolevo,RU,2021-05-31 15:01:08,54.4299,31.8996,55.04,57,100,1.99
415,Severo-Yeniseyskiy,RU,2021-05-31 15:01:08,60.3725,93.0408,48.07,65,99,5.3
416,Goulburn,AU,2021-05-31 15:01:09,-34.75,149.7167,37.04,72,38,4.59
417,Beinamar,TD,2021-05-31 15:01:09,8.6698,15.3813,96.46,26,84,6.06
418,Maryborough,AU,2021-05-31 15:01:10,-25.5333,152.7,61.29,78,96,4.47
419,Aborlan,PH,2021-05-31 15:01:10,9.4352,118.5492,80.78,86,100,4.25
420,Tautira,PF,2021-05-31 15:01:10,-17.7333,-149.15,71.62,65,49,15.19
421,Biritiba-Mirim,BR,2021-05-31 15:01:11,-23.5698,-46.0407,68.18,95,93,4.97
422,Lata,PT,2021-05-31 15:01:11,40.1629,-8.3327,87.04,53,38,11.43
423,Kupang,ID,2021-05-31 14:56:15,-10.1667,123.5833,76.53,87,100,6.26
424,Beringovskiy,RU,2021-05-31 15:01:12,63.05,179.3167,30.38,90,92,8.32
425,Torres,BR,2021-05-31 15:01:12,-29.3353,-49.7269,58.5,54,0,2.1
426,Qaqortoq,GL,2021-05-31 15:01:13,60.7167,-46.0333,46.9,69,78,10.47
427,Buraydah,SA,2021-05-31 15:00:14,26.326,43.975,106.68,8,83,6.51
428,Mayor Pablo Lagerenza,PY,2021-05-31 15:01:14,-19.9309,-60.7718,67.46,58,83,3.15
429,Issia,CI,2021-05-31 15:01:14,6.4922,-6.5856,79.95,89,92,3.49
430,Saint-Pierre,RE,2021-05-31 15:01:14,-21.3393,55.4781,73.08,77,0,4.61
431,Birjand,IR,2021-05-31 14:59:11,32.8663,59.2211,93.67,5,0,13.8
432,Gallup,US,2021-05-31 15:01:15,35.5281,-108.7426,67.84,24,40,1.99
433,Uvalde,US,2021-05-31 15:01:15,29.3669,-99.767,73.53,68,90,17.36
434,Cherskiy,RU,2021-05-31 14:58:57,68.75,161.3,52.83,38,10,8.77
435,Yurimaguas,PE,2021-05-31 15:01:16,-5.9,-76.0833,73.72,99,100,1.83
436,Peterhead,GB,2021-05-31 14:58:16,57.5058,-1.7981,65.12,87,5,16.78
437,Vostok,RU,2021-05-31 15:01:16,46.4856,135.8833,43.39,93,68,3.58
438,Cancun,MX,2021-05-31 14:56:40,21.1743,-86.8466,84.06,66,4,8.59
439,Bayburt,TR,2021-05-31 15:01:17,40.2589,40.2278,72.64,30,100,14.07
440,Komsomolskiy,UZ,2021-05-31 15:00:22,40.4272,71.7189,87.22,30,1,9.93
441,Hobyo,SO,2021-05-31 15:01:17,5.3505,48.5268,79.75,77,93,23.29
442,El Jicaro,GT,2021-05-31 15:01:18,14.9167,-89.9,83.68,71,68,2.04
443,Calvinia,ZA,2021-05-31 15:01:18,-31.4707,19.776,49.48,68,98,13.47
444,Camacha,PT,2021-05-31 15:01:18,33.0833,-16.3333,67.53,94,75,8.05
445,Monster,NL,2021-05-31 15:01:19,52.0258,4.175,76.98,51,0,10.0
446,Cabedelo,BR,2021-05-31 15:01:19,-6.9811,-34.8339,77.67,78,51,13.09
447,Oltenesti,RO,2021-05-31 15:01:19,46.5833,27.9,62.49,65,100,5.1
448,Muli,MV,2021-05-31 15:01:20,2.9167,73.5667,83.79,72,30,18.92
449,Mier,MX,2021-05-31 15:01:20,26.4333,-99.15,83.68,64,93,20.62
450,Wangan,PH,2021-05-31 15:01:21,7.1597,125.4453,72.23,96,100,1.25
451,Urengoy,RU,2021-05-31 15:01:21,65.9667,78.3667,43.39,49,90,8.16
452,Pemangkat,ID,2021-05-31 15:01:21,1.1667,108.9667,81.73,77,16,3.31
453,Port Hueneme,US,2021-05-31 14:56:59,34.1478,-119.1951,63.63,86,90,6.91
454,Upernavik,GL,2021-05-31 15:01:22,72.7868,-56.1549,31.39,89,100,3.33
455,Nizhniy Odes,RU,2021-05-31 15:01:22,63.6445,54.856,47.3,53,98,7.05
456,Jiuquan,CN,2021-05-31 15:01:23,39.7432,98.5174,71.82,10,0,14.92
457,Asau,RO,2021-05-31 15:01:23,46.4333,26.4,60.28,71,100,5.12
458,Vila Franca Do Campo,PT,2021-05-31 15:01:23,37.7167,-25.4333,66.61,67,73,9.22
459,Moreira Sales,BR,2021-05-31 15:01:24,-24.0622,-53.0069,66.99,88,100,2.95
460,Bandarbeyla,SO,2021-05-31 15:01:24,9.4942,50.8122,79.99,82,86,29.46
461,Yumen,CN,2021-05-31 15:01:24,40.2833,97.2,67.84,10,0,10.29
462,Pangody,RU,2021-05-31 15:01:25,65.85,74.4859,46.8,40,13,1.61
463,Volot,RU,2021-05-31 15:01:25,57.9278,30.7025,57.9,44,100,1.68
464,Waddan,LY,2021-05-31 15:01:26,29.1614,16.139,96.17,15,6,6.58
465,Ancud,CL,2021-05-31 15:01:26,-41.8697,-73.8203,60.22,98,100,16.98
466,Nome,US,2021-05-31 15:00:38,64.5011,-165.4064,47.16,61,100,4.09
467,Urechesti,RO,2021-05-31 15:01:26,45.6,27.0667,57.4,73,100,6.49
468,Canutama,BR,2021-05-31 15:01:27,-6.5339,-64.3831,91.15,49,21,2.73
469,Chubbuck,US,2021-05-31 15:00:58,42.9208,-112.4661,65.64,37,18,1.99
470,Koumac,NC,2021-05-31 15:01:27,-20.5667,164.2833,68.7,60,69,10.67
471,Klaksvik,FO,2021-05-31 15:00:21,62.2266,-6.589,56.32,95,81,14.5
472,Camacari,BR,2021-05-31 15:01:28,-12.6975,-38.3242,82.17,64,64,7.25
473,Aketi,CD,2021-05-31 15:01:28,2.7388,23.7833,84.25,60,99,2.24
474,Marawi,PH,2021-05-31 15:01:29,7.9986,124.2928,71.65,90,97,3.89
475,At-Bashi,KG,2021-05-31 15:01:29,41.1702,75.8106,54.45,76,63,4.52
476,Rogers,US,2021-05-31 15:01:29,36.3668,-95.5836,62.28,84,1,5.01
477,Bucak,TR,2021-05-31 15:01:30,37.4592,30.595,73.92,52,72,6.8
478,Bom Jesus,BR,2021-05-31 15:01:30,-9.0744,-44.3586,95.95,23,5,5.48
479,Zuwarah,LY,2021-05-31 15:00:50,32.9312,12.082,76.12,52,79,12.88
480,Aksu,CN,2021-05-31 15:01:30,41.1231,80.2644,76.77,30,85,5.19
481,Malakal,SS,2021-05-31 15:01:31,9.5334,31.6605,102.7,20,64,4.88
482,Aklavik,CA,2021-05-31 15:01:31,68.2191,-135.0107,36.68,71,78,15.64
483,Sabzevar,IR,2021-05-31 15:01:32,36.2126,57.6819,97.72,6,22,6.98
484,Abu Samrah,SY,2021-05-31 15:01:32,35.3029,37.1841,90.91,14,0,24.92
485,Acajutla,SV,2021-05-31 15:01:32,13.5928,-89.8275,84.79,61,92,5.82
486,Ketchikan,US,2021-05-31 15:01:33,55.3422,-131.6461,54.07,94,90,11.5
487,Anadyr,RU,2021-05-31 15:01:33,64.75,177.4833,35.01,64,61,3.69
488,Shieli,KZ,2021-05-31 14:59:41,44.1667,66.75,88.41,23,100,6.58
489,Sumbe,AO,2021-05-31 15:01:34,-11.2061,13.8437,81.77,66,1,7.0
490,Artigas,UY,2021-05-31 15:01:34,-30.4,-56.4667,58.75,53,7,7.47
491,Noumea,NC,2021-05-31 15:00:05,-22.2763,166.4572,70.0,99,96,9.55
492,Manubul,PH,2021-05-31 15:01:34,5.4732,120.7986,84.06,73,100,4.92
493,Mezen,RU,2021-05-31 15:01:35,65.8522,44.24,53.73,53,78,5.66
494,Carballo,ES,2021-05-31 15:01:35,43.213,-8.691,81.82,66,1,4.85
495,Luebo,CD,2021-05-31 15:01:36,-5.35,21.4167,93.52,21,47,2.3
496,Hervey Bay,AU,2021-05-31 15:01:36,-25.2986,152.8535,61.03,67,90,11.43
497,Mahibadhoo,MV,2021-05-31 15:01:36,3.7833,72.9667,83.71,67,75,19.28
498,Mtambile,TZ,2021-05-31 15:01:37,-5.3833,39.7,78.31,78,35,10.11
499,Elizabeth City,US,2021-05-31 15:01:37,36.2946,-76.2511,67.05,71,4,1.01
500,Kosh-Agach,RU,2021-05-31 15:01:37,50.0,88.6667,53.96,34,8,5.66
501,Nouadhibou,MR,2021-05-31 15:01:38,20.931,-17.0347,66.58,87,8,25.68
502,Chumikan,RU,2021-05-31 15:01:38,54.7183,135.315,36.45,95,78,1.14
503,Dauriya,RU,2021-05-31 15:01:38,49.9333,116.8667,43.43,82,20,15.55
504,Saint-Joseph,RE,2021-05-31 15:01:39,-21.3667,55.6167,71.98,76,10,6.06
505,Tuatapere,NZ,2021-05-31 14:59:56,-46.1333,167.6833,49.82,85,78,1.45
506,Trincomalee,LK,2021-05-31 15:01:39,8.5711,81.2335,83.48,75,99,17.98
507,Khatauli,IN,2021-05-31 15:01:40,29.2833,77.7167,85.1,37,50,10.16
508,Japura,ID,2021-05-31 15:01:40,-0.3167,102.35,75.29,96,96,2.3
509,Mercedes,AR,2021-05-31 15:01:40,-34.6515,-59.4307,63.18,58,74,14.05
510,Kiunga,PG,2021-05-31 15:01:41,-6.1219,141.2906,74.95,91,95,3.49
511,Dalbandin,PK,2021-05-31 15:01:41,28.8947,64.4101,98.42,5,0,6.13
512,Arkhangelsk,RU,2021-05-31 15:01:42,64.5401,40.5433,62.71,36,40,8.75
513,Souillac,MU,2021-05-31 15:00:49,-20.5167,57.5167,74.35,75,0,8.48
514,San Nicolas,PH,2021-05-31 15:01:42,18.1725,120.5953,82.51,80,100,4.16
515,Kosa,RU,2021-05-31 15:01:42,59.9445,54.9977,51.67,45,1,4.23
516,Kineshma,RU,2021-05-31 15:01:43,57.4391,42.1289,54.39,49,78,3.27
517,Hihya,EG,2021-05-31 15:01:43,30.6713,31.588,95.88,26,0,18.95
518,Zhigansk,RU,2021-05-31 15:01:44,66.7697,123.3711,55.78,40,69,8.48
519,Najran,SA,2021-05-31 15:01:44,17.4924,44.1277,93.04,9,1,20.78
520,Rio Gallegos,AR,2021-05-31 14:59:13,-51.6226,-69.2181,30.25,86,40,3.44
521,Mitu,CO,2021-05-31 15:01:44,1.1983,-70.1733,74.73,94,100,1.48
522,Mahebourg,MU,2021-05-31 15:01:29,-20.4081,57.7,74.25,72,0,9.46
523,Khorixas,NA,2021-05-31 15:01:45,-20.3667,14.9667,82.96,11,68,6.82
524,Qasigiannguit,GL,2021-05-31 15:01:45,68.8193,-51.1922,34.05,91,100,4.03
525,Caohai,CN,2021-05-31 15:01:46,26.8661,104.2841,60.1,94,68,4.23
526,Joshimath,IN,2021-05-31 15:01:46,30.5667,79.5667,64.98,84,97,0.96
527,Roseburg,US,2021-05-31 14:57:28,43.2165,-123.3417,60.12,66,81,0.78
528,Ivanava,BY,2021-05-31 14:57:10,52.1451,25.5365,57.81,59,91,6.6
529,Kutum,SD,2021-05-31 15:00:59,14.2,24.6667,88.97,25,46,19.64
530,Manjacaze,MZ,2021-05-31 15:01:47,-24.7117,33.8828,70.3,57,83,7.25
531,Sitka,US,2021-05-31 15:01:09,57.0531,-135.33,50.63,94,100,7.36
532,Pontarlier,FR,2021-05-31 15:01:48,46.8333,6.25,68.81,57,57,4.59
533,Abaete,BR,2021-05-31 15:01:34,-19.16,-45.4458,83.37,40,83,6.98
534,Tessalit,ML,2021-05-31 15:01:48,20.1986,1.0114,110.25,4,0,14.65
535,Port Blair,IN,2021-05-31 15:01:48,11.6667,92.75,83.61,76,2,4.47
536,Mackay,AU,2021-05-31 14:59:06,-21.15,149.2,62.58,88,100,6.91
537,Kulevcha,UA,2021-05-31 15:01:49,46.0303,29.9361,59.4,79,100,7.94
538,Verkhnyaya Inta,RU,2021-05-31 15:01:49,65.9811,60.3094,45.91,58,98,18.77
539,Amapa,BR,2021-05-31 15:01:50,1.0,-52.0,83.95,69,17,3.04
540,Acapulco,MX,2021-05-31 15:00:15,16.8634,-99.8901,86.76,59,80,3.42
541,Bambanglipuro,ID,2021-05-31 15:01:50,-7.95,110.2833,59.61,90,95,4.9
542,Vikulovo,RU,2021-05-31 15:01:50,56.8167,70.6107,64.29,77,68,15.57
543,Iwaki,JP,2021-05-31 15:01:51,37.05,140.8833,60.03,93,100,1.99
544,Guadalupe Victoria,MX,2021-05-31 15:01:51,32.2869,-115.105,81.57,48,0,7.83
545,Gladstone,AU,2021-05-31 15:01:51,-23.85,151.25,62.53,72,2,4.61
546,Lulea,SE,2021-05-31 15:01:52,65.5842,22.1547,62.67,42,0,6.91
547,Tutoia,BR,2021-05-31 15:01:52,-2.7619,-42.2744,86.92,55,14,7.0
548,Satwas,IN,2021-05-31 15:01:53,22.5333,76.6833,94.77,32,95,2.75
549,Barranca,PE,2021-05-31 15:01:53,-10.75,-77.7667,67.17,79,97,8.5
550,Marystown,CA,2021-05-31 15:01:54,47.1666,-55.1483,48.76,70,99,11.88
551,Hounde,BF,2021-05-31 15:01:54,11.5,-3.5167,104.09,22,55,1.83
552,Pinega,RU,2021-05-31 15:01:54,64.7001,43.3936,59.4,46,98,9.17
553,Tazovskiy,RU,2021-05-31 15:01:55,67.4667,78.7,36.68,68,100,3.85
554,Guarapari,BR,2021-05-31 15:01:55,-20.6667,-40.4975,84.9,66,95,7.38
555,Biltine,TD,2021-05-31 15:01:56,14.5333,20.9167,107.51,10,15,12.84
556,Akalkot,IN,2021-05-31 15:01:56,17.5333,76.2167,83.77,62,82,11.92
557,Richards Bay,ZA,2021-05-31 15:01:57,-28.783,32.0377,66.72,66,77,13.2
558,Makurdi,NG,2021-05-31 15:01:57,7.7411,8.5121,91.8,54,100,3.38
559,Praxedis Guerrero,MX,2021-05-31 15:01:58,31.3667,-106.0167,78.57,26,0,6.93
