City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
67,Manaure,CO,2021-05-31 14:40:53,11.7751,-72.4445,87.37,57,99,17.4
68,Igarka,RU,2021-05-31 14:40:54,67.4667,86.5833,36.0,75,100,6.93
69,Mahebourg,MU,2021-05-31 14:40:54,-20.4081,57.7,75.49,78,40,6.91
70,New Norfolk,AU,2021-05-31 14:40:54,-42.7826,147.0587,46.58,83,100,3.65
71,Abonnema,NG,2021-05-31 14:40:55,4.7084,6.7931,84.49,87,100,6.96
72,Port Hedland,AU,2021-05-31 14:40:55,-20.3167,118.5667,69.85,88,80,6.91
73,De-Kastri,RU,2021-05-31 14:40:56,51.4667,140.7833,38.57,81,6,2.06
74,Nouadhibou,MR,2021-05-31 14:40:56,20.931,-17.0347,76.98,61,8,21.85
75,Puerto Colombia,CO,2021-05-31 14:40:56,10.9878,-74.9547,87.89,70,56,14.45
76,Emerald,AU,2021-05-31 14:40:57,-23.5333,148.1667,55.54,67,5,5.75
77,Bermejillo,MX,2021-05-31 14:40:57,25.8833,-103.6167,77.04,51,37,6.55
78,Ponta Do Sol,PT,2021-05-31 14:40:57,32.6667,-17.1,71.01,74,58,2.55
79,Touros,BR,2021-05-31 14:40:58,-5.1989,-35.4608,83.3,63,85,14.03
80,Sao Joao Do Paraiso,BR,2021-05-31 14:40:58,-15.3136,-42.0144,84.79,23,35,8.75
81,Lerwick,GB,2021-05-31 14:40:58,60.1545,-1.1494,50.0,87,35,13.49
82,Najran,SA,2021-05-31 14:40:59,17.4924,44.1277,97.45,9,1,20.78
83,Puerto Ayora,EC,2021-05-31 14:40:59,-0.7393,-90.3518,76.96,85,83,4.0
84,Bolu,TR,2021-05-31 14:41:00,40.6667,31.5833,56.5,88,100,2.73
85,Esperance,AU,2021-05-31 14:41:00,-33.8667,121.9,58.84,84,100,26.64
86,Cape Town,ZA,2021-05-31 14:36:35,-33.9258,18.4232,63.09,78,75,3.0
87,Karatuzskoye,RU,2021-05-31 14:41:00,53.6072,92.8667,46.78,75,1,2.77
88,Castro,BR,2021-05-31 14:41:01,-24.7911,-50.0119,57.25,97,100,2.62
89,Ransang,PH,2021-05-31 14:41:01,8.9603,117.5828,80.8,84,55,2.53
90,Mar Del Plata,AR,2021-05-31 14:41:01,-38.0023,-57.5575,61.09,58,20,4.0
91,Nagapattinam,IN,2021-05-31 14:41:02,10.7667,79.8333,85.41,72,99,16.62
92,Bethel,US,2021-05-31 14:41:02,41.3712,-73.414,55.2,88,100,1.01
93,Saint-Philippe,RE,2021-05-31 14:41:03,-21.3585,55.7679,73.47,82,21,6.4
94,Seoul,KR,2021-05-31 14:38:12,37.5683,126.9778,65.8,79,40,3.18
95,Namatanai,PG,2021-05-31 14:41:03,-3.6667,152.4333,79.29,85,100,5.14
96,Mangai,CD,2021-05-31 14:41:04,-4.05,19.5333,93.04,27,91,2.53
97,Atar,MR,2021-05-31 14:41:04,20.5169,-13.0499,107.71,13,9,4.29
98,Kailua,US,2021-05-31 14:36:51,21.4022,-157.7394,72.75,68,90,2.04
99,Kargopol,RU,2021-05-31 14:41:04,61.5071,38.9456,54.84,42,98,2.21
100,Hithadhoo,MV,2021-05-31 14:41:05,-0.6,73.0833,84.07,70,82,16.64
101,Mount Isa,AU,2021-05-31 14:41:05,-20.7333,139.5,58.77,63,40,0.0
102,Vao,NC,2021-05-31 14:41:06,-22.6667,167.4833,69.3,59,100,17.67
103,Praia Da Vitoria,PT,2021-05-31 14:41:06,38.7333,-27.0667,64.65,94,75,13.27
104,Malazgirt,TR,2021-05-31 14:41:06,39.1427,42.5401,71.92,36,6,10.54
105,Rawson,AR,2021-05-31 14:41:07,-43.3002,-65.1023,46.71,69,100,11.54
106,Kahului,US,2021-05-31 14:41:07,20.8947,-156.47,76.84,78,1,3.44
107,Severo-Yeniseyskiy,RU,2021-05-31 14:41:07,60.3725,93.0408,48.07,65,99,5.3
108,Tasiilaq,GL,2021-05-31 14:41:08,65.6145,-37.6368,42.96,82,12,9.06
109,Hay River,CA,2021-05-31 14:41:08,60.8156,-115.7999,46.38,71,40,5.75
110,Husavik,IS,2021-05-31 14:41:08,66.0449,-17.3389,57.11,44,46,16.62
111,Esmeralda,CU,2021-05-31 14:41:09,21.8525,-78.1169,83.44,61,70,6.98
112,Georgetown,MY,2021-05-31 14:41:09,5.4112,100.3354,86.9,76,20,1.01
113,Komsomolskiy,UZ,2021-05-31 14:41:09,40.4272,71.7189,92.12,17,1,4.61
114,Puerto Madero,MX,2021-05-31 14:41:10,14.7208,-92.4215,80.8,94,75,0.0
115,East London,ZA,2021-05-31 14:41:10,-33.0153,27.9116,67.14,59,0,5.75
116,Sonqor,IR,2021-05-31 14:41:11,34.7837,47.6004,86.81,16,11,9.28
117,Khatanga,RU,2021-05-31 14:41:11,71.9667,102.5,35.33,98,100,8.12
118,Erenhot,CN,2021-05-31 14:41:11,43.6475,111.9767,50.47,44,5,8.75
119,Pangody,RU,2021-05-31 14:41:12,65.85,74.4859,46.8,40,13,1.61
120,Iqaluit,CA,2021-05-31 14:41:12,63.7506,-68.5145,33.53,80,90,8.01
121,Umm Kaddadah,SD,2021-05-31 14:41:12,13.6017,26.6876,91.2,30,96,22.37
122,Nelson Bay,AU,2021-05-31 14:41:13,-32.7167,152.15,54.68,96,4,4.43
123,Xai-Xai,MZ,2021-05-31 14:41:13,-25.0519,33.6442,70.75,60,98,7.83
124,Labuhan,ID,2021-05-31 14:41:14,-6.8844,112.2051,78.98,86,95,6.29
125,Phillipsburg,US,2021-05-31 14:41:14,40.6937,-75.1902,62.1,70,34,1.99
126,Nador,MA,2021-05-31 14:41:14,35.174,-2.9287,73.47,94,75,8.75
127,Charthawal,IN,2021-05-31 14:41:15,29.55,77.5833,84.99,37,30,11.16
128,Pisco,PE,2021-05-31 14:41:15,-13.7,-76.2167,66.25,82,90,3.44
129,Nemuro,JP,2021-05-31 14:41:15,43.3236,145.575,40.62,86,65,14.79
130,Huarmey,PE,2021-05-31 14:41:16,-10.0681,-78.1522,68.97,79,93,8.57
131,Denpasar,ID,2021-05-31 14:38:28,-8.65,115.2167,78.46,89,20,1.9
132,Tongren,CN,2021-05-31 14:41:16,27.7172,109.1853,73.38,79,88,1.54
133,Ormara,PK,2021-05-31 14:41:17,25.2088,64.6357,84.99,84,0,13.31
134,Svetlogorsk,BY,2021-05-31 14:41:17,52.6333,29.7333,55.29,67,92,7.56
135,Narsaq,GL,2021-05-31 14:41:17,60.9167,-46.05,44.82,57,82,7.0
136,Buraydah,SA,2021-05-31 14:41:18,26.326,43.975,109.85,8,83,6.51
137,Cherskiy,RU,2021-05-31 14:41:18,68.75,161.3,52.83,38,10,8.77
138,Saint-Augustin,CA,2021-05-31 14:41:18,51.226,-58.6502,55.4,43,100,16.04
139,Geraldton,AU,2021-05-31 14:41:19,-28.7667,114.6,55.81,88,33,14.63
140,Sangueya,GN,2021-05-31 14:41:19,10.7,-14.3667,82.85,66,100,6.51
141,Aykhal,RU,2021-05-31 14:41:20,66.0,111.5,53.38,43,64,12.95
142,Qaanaaq,GL,2021-05-31 14:41:20,77.484,-69.3632,33.19,89,100,2.95
143,Safaga,EG,2021-05-31 14:41:20,26.7292,33.9365,94.93,32,11,6.55
144,Victoria,HK,2021-05-31 14:38:06,22.2855,114.1577,83.32,88,100,1.99
145,Butaritari,KI,2021-05-31 14:41:21,3.0707,172.7902,82.6,77,36,15.99
146,Tezu,IN,2021-05-31 14:41:21,27.9167,96.1667,74.52,96,100,2.89
147,Airai,TL,2021-05-31 14:41:21,-8.9266,125.4092,59.61,96,95,1.97
148,Lavrentiya,RU,2021-05-31 14:41:22,65.5833,-171.0,28.94,87,22,8.93
149,Baghdad,IQ,2021-05-31 14:38:07,33.3406,44.4009,105.71,11,0,14.74
